gene_id	gene_name	MDA1-D	MDA1-V	MDA2-D	MDA2-V	MDA3-D	MDA3-V	MDA4-D	MDA4-V	MDA5-D	MDA5-V	MDA6-D	MDA6-V
ENSG00000003402	CFLAR	44.03535602613339	34.704650772644115	39.88049076432855	38.55348386457755	54.12069269565633	42.41487466838763	61.353461088618744	62.745704794911944	44.96149721736171	32.241770617069044	55.449761886033855	40.10098318022794
ENSG00000003509	NDUFAF7	17.988077410804635	17.06080101938881	9.744444073138276	8.599303713587837	15.294618584707745	15.38549491250474	13.947556994495985	14.785555428265514	17.995250784269903	24.76702980501491	17.95394506311357	21.01661239457906
ENSG00000003756	RBM5	123.7294900509446	140.42138478563712	49.128238868738805	67.51095154249556	121.14422239062823	151.850743845578	134.06584768174872	146.33716608410703	126.49128073696446	112.67718138766016	153.80546270733956	167.13139323946223
ENSG00000004059	ARF5	109.25086789370883	109.26140529274952	260.4157565379199	299.4537915785001	118.53329403148503	113.26570127494819	128.33506844621147	106.66547286332117	101.4351131651447	172.23512012113767	94.75693227754383	111.51671882837869
ENSG00000004139	SARM1	2.3057290554848544	1.867201523745995	0.29323558553425366	0.8800993139706101	3.9377935908389343	2.2766975130642852	2.9824964642318457	2.521993099689096	2.9050629068776526	1.6828410207247946	2.593347620227515	1.7156418281289028
ENSG00000004142	POLDIP2	144.92185269326865	140.8231342747786	261.16012379350684	288.34253773962115	162.3911835178578	146.52682900487173	160.6162066473091	147.64786073326897	161.55377609914055	172.85703962879683	137.19806352395952	140.4681746780539
ENSG00000004399	PLXND1	52.963952715696216	68.00227484868478	85.89546997803369	147.30662267583088	67.11369946125488	69.0835401620444	62.193823327658194	78.27450642490936	54.95410665510226	51.50956863435893	53.51273070200238	62.62092672670495
ENSG00000004455	AK2	196.25280671319794	156.23176310718827	234.49102398667156	200.67511165891372	199.7049166120349	164.32491181325176	197.8982896550496	152.7474791333756	185.90385199220532	233.09835815069044	177.40492605140994	158.25080222660998
ENSG00000004478	FKBP4	431.79930546548513	391.4551855149148	715.1790365345421	668.4302950480136	437.30396285185316	392.45854023796716	434.80149262835477	383.47350138378533	393.46817580285784	453.34932261316055	459.2050605550785	411.4130549375961
ENSG00000004487	KDM1A	172.65841691954233	152.38773726056024	210.00179240953088	168.09896896838654	180.7104841361085	137.98921333088066	178.73048664330545	152.28387746063865	154.4928593115907	158.95530945759202	176.74661473242912	162.8787460579877
ENSG00000004534	RBM6	131.4604639428644	115.76649447225168	31.17319840064143	40.33788522365297	88.05819580673153	117.32106872009395	89.6503348954396	124.20816015968798	101.39476506921584	90.43441311373245	109.12008832803468	127.81531619560326
ENSG00000004660	CAMKK1	5.696507078256699	3.930158045949231	3.1804782738715205	1.7601986279412203	6.448850373402893	2.2766975130642852	5.438670023011013	2.0027592262236937	7.666138226482694	3.292515040548511	6.084392493610709	3.4312836562578055
ENSG00000004700	RECQL	32.14457565587709	38.84983815536022	22.240791333598008	20.022259392831383	36.1249759855224	36.74732079680323	33.509224980487204	34.86284578981986	27.113920464191423	27.291291336102105	35.508913569269055	34.312836562578056
ENSG00000004766	VPS50	35.230183656599465	39.17087635283009	25.10547743843264	20.975700316299545	31.045792948063482	36.14257301989553	30.96533093746593	35.92579170507117	37.52372921383635	45.363540558668376	34.51147217687386	36.02847839070696
